Date	Open	High	Low	Close	Volume
Thursday, September 13, 2012 12:00:00 AM UTC	61.3	63.9	61.0	63.2	30359
Friday, September 14, 2012 12:00:00 AM UTC	63.1	65.0	62.6	64.8	27315
Saturday, September 15, 2012 12:00:00 AM UTC	64.9	67.5	64.4	66.9	39948
Sunday, September 16, 2012 12:00:00 AM UTC	66.9	67.1	65.1	66.3	9540
Monday, September 17, 2012 12:00:00 AM UTC	66.7	67.1	64.0	66.4	9905
Tuesday, September 18, 2012 12:00:00 AM UTC	66.1	67.5	65.6	67.2	30038
Wednesday, September 19, 2012 12:00:00 AM UTC	67.3	68.4	67.2	68.3	22550
Thursday, September 20, 2012 12:00:00 AM UTC	68.3	69.2	66.4	67.5	18972
Friday, September 21, 2012 12:00:00 AM UTC	67.9	70.5	67.7	69.9	15687
Saturday, September 22, 2012 12:00:00 AM UTC	70.2	73.3	69.3	70.0	31892
Sunday, September 23, 2012 12:00:00 AM UTC	71.9	71.9	69.6	70.1	9269
Monday, September 24, 2012 12:00:00 AM UTC	70.9	71.6	70.0	71.1	4226
Tuesday, September 25, 2012 12:00:00 AM UTC	70.9	73.0	70.0	72.5	25996
Wednesday, September 26, 2012 12:00:00 AM UTC	72.5	73.5	72.0	73.2	23998
Thursday, September 27, 2012 12:00:00 AM UTC	73.3	76.5	73.0	75.4	43042
Friday, September 28, 2012 12:00:00 AM UTC	75.1	78.1	74.6	78.1	23932
Saturday, September 29, 2012 12:00:00 AM UTC	78.1	79.5	77.2	78.9	17528
Sunday, September 30, 2012 12:00:00 AM UTC	78.6	79.0	78.3	78.7	4459
Monday, October 1, 2012 12:00:00 AM UTC	78.3	78.6	75.0	76.3	10638
Tuesday, October 2, 2012 12:00:00 AM UTC	76.3	79.0	73.8	74.5	31776
Wednesday, October 3, 2012 12:00:00 AM UTC	74.5	75.7	73.5	74.0	26381
Thursday, October 4, 2012 12:00:00 AM UTC	74.3	74.4	65.0	66.9	88229
Friday, October 5, 2012 12:00:00 AM UTC	66.9	69.9	64.1	66.0	47874
Saturday, October 6, 2012 12:00:00 AM UTC	66.0	71.0	64.5	67.8	34862
Sunday, October 7, 2012 12:00:00 AM UTC	67.8	67.8	63.1	64.8	30192
Monday, October 8, 2012 12:00:00 AM UTC	64.8	64.9	62.5	63.5	9916
Tuesday, October 9, 2012 12:00:00 AM UTC	63.5	67.8	62.6	63.8	37198
Wednesday, October 10, 2012 12:00:00 AM UTC	63.1	64.4	58.6	62.9	46996
Thursday, October 11, 2012 12:00:00 AM UTC	62.42	65.1	60.5	61.9	48795
Friday, October 12, 2012 12:00:00 AM UTC	62.3	64.3	60.9	63.3	57603
Saturday, October 13, 2012 12:00:00 AM UTC	63.3	63.9	58.6	58.8	67133
Sunday, October 14, 2012 12:00:00 AM UTC	59.4	61.7	58.1	61.7	32403
Monday, October 15, 2012 12:00:00 AM UTC	61.7	62.5	60.6	62.3	10347
Tuesday, October 16, 2012 12:00:00 AM UTC	62.5	63.0	61.0	62.4	23199
Wednesday, October 17, 2012 12:00:00 AM UTC	61.9	65.3	60.3	63.5	67558
Thursday, October 18, 2012 12:00:00 AM UTC	63.9	66.2	63.1	65.0	42099
Friday, October 19, 2012 12:00:00 AM UTC	64.9	65.9	61.9	62.2	40632
Saturday, October 20, 2012 12:00:00 AM UTC	62.4	62.5	60.0	61.9	36298
Sunday, October 21, 2012 12:00:00 AM UTC	62.0	62.5	60.9	61.1	15337
Monday, October 22, 2012 12:00:00 AM UTC	61.3	61.8	60.7	61.5	12817
Tuesday, October 23, 2012 12:00:00 AM UTC	61.7	61.9	58.0	60.8	64970
Wednesday, October 24, 2012 12:00:00 AM UTC	60.8	61.3	52.0	55.1	73837
Thursday, October 25, 2012 12:00:00 AM UTC	55.1	60.4	53.9	59.7	51534
Friday, October 26, 2012 12:00:00 AM UTC	59.23	64.3	58.2	62.1	70967
Saturday, October 27, 2012 12:00:00 AM UTC	62.8	65.0	60.6	63.9	61086
Sunday, October 28, 2012 12:00:00 AM UTC	63.5	64.0	62.5	63.7	31542
Monday, October 29, 2012 12:00:00 AM UTC	63.7	63.9	62.2	62.2	39321
Tuesday, October 30, 2012 12:00:00 AM UTC	63.0	63.2	61.0	62.1	39697
Wednesday, October 31, 2012 12:00:00 AM UTC	62.1	64.1	61.6	64.1	96965
Thursday, November 1, 2012 12:00:00 AM UTC	63.9	69.5	63.8	68.6	128892
Friday, November 2, 2012 12:00:00 AM UTC	68.6	69.3	63.9	66.3	158458
Saturday, November 3, 2012 12:00:00 AM UTC	66.31	68.9	65.7	66.5	147333
Sunday, November 4, 2012 12:00:00 AM UTC	67.07	67.9	65.0	66.1	88075
Monday, November 5, 2012 12:00:00 AM UTC	66.4	66.7	62.5	65.8	109370
Tuesday, November 6, 2012 12:00:00 AM UTC	65.8	70.4	65.1	68.2	292513
Wednesday, November 7, 2012 12:00:00 AM UTC	0.0	0.0	0.0	100.0	2402308
